"ObjectClass","Name","whenCreated","whenChanged","DistinguishedName"
"attributeSchema","Cost","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Cost,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-ID","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-ID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Bindings","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Bindings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Search-Container","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Search-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Country","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Country,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Codeset","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Codeset,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","msSFU-30-Yp-Servers","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=msSFU-30-Yp-Servers,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Country-Code","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Country-Code,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Country-Name","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Country-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Identifier","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Identifier,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Must-Contain","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Must-Contain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Is-Signed","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Is-Signed,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Name-Service-Flags","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Name-Service-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Domain-Policy","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=Domain-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","NC-Name","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=NC-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Keymaster-Zones","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Keymaster-Zones,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","NETBIOS-Name","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=NETBIOS-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Allow-New-Clients","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Allow-New-Clients,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Policy-Object","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Policy-Object,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Answer-Only-Valid-Clients","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Answer-Only-Valid-Clients,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MacAddress","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=MacAddress,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Auth-Outgoing","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Auth-Outgoing,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Machine-Architecture","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Machine-Architecture,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Entry-Flags","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Entry-Flags,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Maintain-Trust-Anchor","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Maintain-Trust-Anchor,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Machine-Password-Change-Interval","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Machine-Password-Change-Interval,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Group","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Group,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Create-Dialog","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Create-Dialog,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-Current-Salt","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-Current-Salt,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Policy-Reference","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Policy-Reference,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Machine-Role","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Machine-Role,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Interface-ID","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Interface-ID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Direction","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Direction,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Create-Time-Stamp","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Create-Time-Stamp,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Answer-Requests","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Answer-Requests,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Machine-Wide-Policy","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Machine-Wide-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Mail-Recipient","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=Mail-Recipient,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Replica","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Replica,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Create-Wizard-Ext","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Create-Wizard-Ext,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-Hash-Algorithm","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-Hash-Algorithm,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Managed-By","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Managed-By,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-TS-ExpireDate4","1/15/2016 11:23:10 AM","1/15/2016 11:23:10 AM","CN=MS-TS-ExpireDate4,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Creation-Time","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Creation-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-Iterations","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-Iterations,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Managed-Objects","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Managed-Objects,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Home-Directory","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Home-Directory,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Domain-Wide-Policy","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Domain-Wide-Policy,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-OptOut","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-OptOut,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Manager","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Manager,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Home-Drive","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Home-Drive,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-Random-Salt-Length","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-Random-Salt-Length,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","domainRelatedObject","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=domainRelatedObject,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-NSEC3-User-Salt","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-NSEC3-User-Salt,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-DPAPIMasterKeys","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-DPAPIMasterKeys,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Parent","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Parent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Parent-Has-Secure-Delegation","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Parent-Has-Secure-Delegation,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Password-History-Length","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Password-History-Length,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Propagation-Time","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Propagation-Time,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","drink","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=drink,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Password-Reversible-Encryption-Enabled","1/15/2016 11:22:47 AM","1/15/2016 11:22:47 AM","CN=ms-DS-Password-Reversible-Encryption-Enabled,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-RFC5011-Key-Rollovers","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-RFC5011-Key-Rollovers,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Driver-Name","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Driver-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Secure-Delegation-Polling-Period","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Secure-Delegation-Polling-Period,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DNS-Server-Settings","1/15/2016 11:23:21 AM","1/15/2016 11:23:21 AM","CN=ms-DNS-Server-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Sign-With-NSEC3","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Sign-With-NSEC3,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Driver-Version","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=Driver-Version,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Signature-Inception-Offset","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Signature-Inception-Offset,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DS-Core-Propagation-Data","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DS-Core-Propagation-Data,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Signing-Key-Descriptors","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Signing-Key-Descriptors,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DNS-Signing-Keys","1/15/2016 11:23:11 AM","1/15/2016 11:23:11 AM","CN=ms-DNS-Signing-Keys,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DS-Heuristics","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DS-Heuristics,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-DRM-Identity-Certificate","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=MS-DRM-Identity-Certificate,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Additional-Dns-Host-Name","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-DS-Additional-Dns-Host-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Additional-Sam-Account-Name","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-DS-Additional-Sam-Account-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DS-UI-Admin-Maximum","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DS-UI-Admin-Maximum,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Object-ID","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Object-ID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MS-DS-All-Users-Trust-Quota","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=MS-DS-All-Users-Trust-Quota,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Current-Client-Count","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Current-Client-Count,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DS-UI-Admin-Notification","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DS-UI-Admin-Notification,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Netboot-DUID","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Netboot-DUID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Creation-Wizard","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Creation-Wizard,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Netboot-GUID","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Netboot-GUID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","DS-UI-Settings","1/15/2016 11:23:16 AM","1/15/2016 11:23:16 AM","CN=DS-UI-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Netboot-Initialization","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Netboot-Initialization,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-IntelliMirror-OSes","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-IntelliMirror-OSes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","MAPI-ID","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=MAPI-ID,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Creator","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Creator,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Limit-Clients","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Limit-Clients,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Marshalled-Interface","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Marshalled-Interface,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Priority","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Priority,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Enrollment-Flag","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Enrollment-Flag,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Partner","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Partner,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Profile-Entry","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Profile-Entry,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Enrollment-Servers","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Enrollment-Servers,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Posix-Offset","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Posix-Offset,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-PKI-Enterprise-Oid","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-PKI-Enterprise-Oid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Trust-Type","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=Trust-Type,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-PKI-Key-Recovery-Agent","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-PKI-Key-Recovery-Agent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Trusted-Domain","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Trusted-Domain,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","netboot-Locally-Installed-OSes","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=netboot-Locally-Installed-OSes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Type-Library","1/15/2016 11:23:20 AM","1/15/2016 11:23:20 AM","CN=Type-Library,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Minimal-Key-Size","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Minimal-Key-Size,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Netboot-Machine-File-Path","1/15/2016 11:22:57 AM","1/15/2016 11:22:57 AM","CN=Netboot-Machine-File-Path,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","UAS-Compat","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=UAS-Compat,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-OID-Attribute","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-OID-Attribute,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-OID-CPS","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-OID-CPS,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","uid","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=uid,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-OID-LocalizedName","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-OID-LocalizedName,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","UidNumber","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=UidNumber,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-OID-User-Notice","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-OID-User-Notice,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","UNC-Name","1/15/2016 11:23:06 AM","1/15/2016 11:23:06 AM","CN=UNC-Name,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-Private-Key-Flag","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-Private-Key-Flag,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Unicode-Pwd","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=Unicode-Pwd,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-PKI-Private-Key-Recovery-Agent","1/15/2016 11:23:19 AM","1/15/2016 11:23:19 AM","CN=ms-PKI-Private-Key-Recovery-Agent,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","uniqueIdentifier","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=uniqueIdentifier,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Allowed-DNS-Suffixes","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-DS-Allowed-DNS-Suffixes,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-PKI-RA-Application-Policies","1/15/2016 11:22:53 AM","1/15/2016 11:22:53 AM","CN=ms-PKI-RA-Application-Policies,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","uniqueMember","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=uniqueMember,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity","1/15/2016 11:23:12 AM","1/15/2016 11:23:12 AM","CN=ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","UnixHomeDirectory","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=UnixHomeDirectory,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Allowed-To-Delegate-To","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-DS-Allowed-To-Delegate-To,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","UnixUserPassword","1/15/2016 11:23:08 AM","1/15/2016 11:23:08 AM","CN=UnixUserPassword,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-App-Configuration","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DS-App-Configuration,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","unstructuredAddress","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=unstructuredAddress,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-TS-Initial-Program","1/15/2016 11:23:09 AM","1/15/2016 11:23:09 AM","CN=ms-TS-Initial-Program,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","unstructuredName","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=unstructuredName,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-App-Data","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DS-App-Data,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Upgrade-Product-Code","1/15/2016 11:23:07 AM","1/15/2016 11:23:07 AM","CN=Upgrade-Product-Code,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","CRL-Distribution-Point","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=CRL-Distribution-Point,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Mastered-By","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Mastered-By,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Applies-To-Resource-Types","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-Applies-To-Resource-Types,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","CRL-Object","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=CRL-Object,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Max-Pwd-Age","1/15/2016 11:22:44 AM","1/15/2016 11:22:44 AM","CN=Max-Pwd-Age,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Approx-Immed-Subordinates","1/15/2016 11:22:45 AM","1/15/2016 11:22:45 AM","CN=ms-DS-Approx-Immed-Subordinates,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","CRL-Partitioned-Revocation-List","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=CRL-Partitioned-Revocation-List,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","rpc-Ns-Transfer-Syntax","1/15/2016 11:23:03 AM","1/15/2016 11:23:03 AM","CN=rpc-Ns-Transfer-Syntax,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","ms-DS-Approximate-Last-Logon-Time-Stamp","1/15/2016 11:23:13 AM","1/15/2016 11:23:13 AM","CN=ms-DS-Approximate-Last-Logon-Time-Stamp,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","Cross-Certificate-Pair","1/15/2016 11:22:40 AM","1/15/2016 11:22:40 AM","CN=Cross-Certificate-Pair,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Password-Settings","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DS-Password-Settings,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"attributeSchema","DS-UI-Shell-Maximum","1/15/2016 11:22:41 AM","1/15/2016 11:22:41 AM","CN=DS-UI-Shell-Maximum,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","Cross-Ref","1/15/2016 11:23:15 AM","1/15/2016 11:23:15 AM","CN=Cross-Ref,CN=Schema,CN=Configuration,DC=LAB,DC=local"
"classSchema","ms-DS-Password-Settings-Container","1/15/2016 11:23:17 AM","1/15/2016 11:23:17 AM","CN=ms-DS-Password-Settings-Container,CN=Schema,CN=Configuration,DC=LAB,DC=local"
